Site,Variety,Date,Year,Doy,GrowingSeason,DaysAfterSowing,Tmax,Tmin,RHmax,RHmin,LW,Prec,Rad,GrowingDegreeDays,PhenoCode,CyclePercentage,LightInterception,LightInterceptionRef,AGBattainable,AGBRef,YieldAttainable,YieldRef,HTtimeR,HTtimeS,Susceptible,Latent,Sporulating,Dead,Affected,DiseaseSeverity,DiseaseSeverityRef,LightIntHealthy,AGBactual,YieldActual,YieldActualRef,LightStealers,SenAccelerator,RUEReducers,AssimilateSappers
39.2489257812503_12.7061385542056,Generic,8/8/2017,2017,220,2017,39,23.64,16.24,100,64.9322,9,1.49,26.481441,774.0562,1,24.76147,0.3848176,,1053.77,,0,,0,15.855452,0.7917962,0.20820378,0,0,0.20820378,0,,0.3848176,1053.77,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,8/9/2017,2017,221,2017,40,25.18,15.59,96.169266,53.18589,5,1.01,28.7613,793.8668,1,25.395197,0.4308082,,1226.0493,,0,,0,16.270216,0.77830553,0.2216945,0,0,0.2216945,0,,0.4308082,1226.0493,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,8/10/2017,2017,222,2017,41,24.63,15.36,97.360504,54.8262,5,0.97,28.444073,813.3471,1,26.018356,0.47723132,,1411.6415,,0,,0.67757857,16.947794,0.7639203,0.23607966,0,0,0.23607966,0,,0.47723132,1411.6415,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,8/11/2017,2017,223,2017,42,21.12,16.31,100,81.50332,15,2.3,23.284382,831.567,1,26.601198,0.52102584,,1566.7778,,0,,0.81262535,17.76042,0.7261185,0.2738815,0,0,0.2738815,0,,0.52102584,1566.7778,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,8/12/2017,2017,224,2017,43,21.59,15.860001,100,75.226364,24,15.960001,24.497265,849.7977,1,27.184385,0.5645251,,1743.7268,,0,,0.77812904,18.53855,0.68150884,0.31849116,0,0,0.31849116,0,,0.5645251,1743.7268,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,8/13/2017,2017,225,2017,44,19.8,15.27,100,83.081055,15,9.09,22.88799,866.64954,1,27.723461,0.60388434,,1907.2018,,0,,0,18.993261,0.64320886,0.3567911,0,0,0.3567911,0,,0.60388434,1907.2018,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,8/14/2017,2017,226,2017,45,23.829998,15.409999,99.98564,59.26125,7,3.4,27.56736,885.78754,1,28.33567,0.64698213,,2146.769,,0,,0,19.42292,0.63440394,0.3655961,0,0,0.3655961,0,,0.64698213,2146.769,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,8/15/2017,2017,227,2017,46,24.32,16.010002,99.99539,59.802246,7,5.9,27.44825,905.4151,1,28.963543,0.68882537,,2407.2246,,0,,0.45129246,19.874212,0.6262562,0.37374377,0,0,0.37374377,0,,0.68882537,2407.2246,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,8/16/2017,2017,228,2017,47,23.58,16.31,100,65.69174,9,4.73,26.315685,924.85114,1,29.585287,0.72743046,,2668.355,,0,,0,20.290602,0.6146159,0.38538408,0,0,0.38538408,0,,0.72743046,2668.355,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,8/17/2017,2017,229,2017,48,24.19,16.37,100,62.49203,7,1.52,26.916626,944.57544,1,30.216253,0.76339597,,2952.8115,,0,,0.7109859,21.001587,0.6042713,0.3906531,0.0050755907,0,0.3957287,0.0050755907,,0.76339597,2952.8115,0,,0,0,0,0
39.2489257812503_12.7061385542056,Generic,8/18/2017,2017,230,2017,49,22.129997,16.57,100,76.43551,24,16.54,24.259523,963.4527,1,30.82012,0.79462034,,3208.2136,,0,,0,21.39398,0.56819576,0.426893,0.004911236,0,0.43180424,0.004911236,,0.78894305,3206.389,0,,0.00714463,0,0.005075574,0.12688977
39.2489257812503_12.7061385542056,Generic,8/19/2017,2017,231,2017,50,25.29,16.720001,98.64694,58.251446,7,0.47,27.697006,983.73096,1,31.468805,0.82463884,,3533.2788,,0,,0.5040419,21.898022,0.5591812,0.4309212,0.00989761,0,0.44081882,0.00989761,,0.81893766,3529.2068,0,,0.0069135427,0,0.004911244,0.1227809
39.2489257812503_12.7061385542056,Generic,8/20/2017,2017,232,2017,51,22.7,16.7,100,73.54727,11,5.55,24.801674,1002.944,1,32.083416,0.8497885,,3817.483,,0,,0,22.332823,0.53591686,0.45198202,0.012101119,0,0.46408314,0.012101119,,0.83796066,3809.455,0,,0.013918519,0,0.00989759,0.24744025
39.2489257812503_12.7061385542056,Generic,8/21/2017,2017,233,2017,52,23.98,15.94,100,61.30189,7,9.11,27.126656,1022.3933,1,32.705585,0.87214535,,4140.4316,,0,,0.50517935,22.838001,0.520441,0.467731,0.01182799,0,0.479559,0.01182799,,0.8573106,4126.9106,0,,0.017009497,0,0.012101114,0.302528
39.2489257812503_12.7061385542056,Generic,8/22/2017,2017,234,2017,53,22.509998,15.229999,100,65.62851,9,2.79,26.28931,1040.7792,1,33.293736,0.89060634,,4442.5605,,0,,0.48461285,23.322615,0.50128424,0.48713744,0.011578303,0,0.49871573,0.011578303,,0.87579864,4424.016,0,,0.016626537,0,0.011828005,0.29569978
39.2489257812503_12.7061385542056,Generic,8/23/2017,2017,235,2017,54,23.06,15.640001,100,64.8369,9,1.74,26.436682,1059.6565,1,33.89761,0.9070862,,4760.276,,0,,0.96175027,24.284365,0.4834649,0.49022928,0.026305825,0,0.5165351,0.026305825,,0.89232206,4736.56,0,,0.01627642,0,0.011578321,0.28945756
39.2489257812503_12.7061385542056,Generic,8/24/2017,2017,236,2017,55,20.33,15.29,100,79.62046,24,38.11,23.538948,1076.8427,1,34.447376,0.92011505,,5021.5225,,0,,0.51457334,24.798939,0.42378342,0.5414177,0.034798834,0,0.5762166,0.034798834,,0.88619286,4988.1753,0,,0.03686732,0,0.026305795,0.6576456
39.2489257812503_12.7061385542056,Generic,8/25/2017,2017,237,2017,56,22.330002,15.000001,100,65.31702,9,3.33,26.317778,1095.0083,1,35.028484,0.9320541,,5334.2637,,0,,0,25.230988,0.39981312,0.55449235,0.045694523,0,0.6001869,0.045694523,,0.886678,5285.691,0,,0.048684,0,0.03479886,0.86997086
39.2489257812503_12.7061385542056,Generic,8/26/2017,2017,238,2017,57,23.91,16.030003,100,62.19081,7,0.49,26.908028,1114.4666,1,35.65094,0.942993,,5680.7905,,0,,0.9030594,26.134047,0.37797177,0.54914933,0.07287893,0,0.62202823,0.07287893,,0.88284767,5610.1157,0,,0.06378132,0,0.04569453,1.1423631
39.2489257812503_12.7061385542056,Generic,8/27/2017,2017,239,2017,58,20.28,16.4,100,88.19838,24,19.32,21.856255,1132.2711,1,36.220493,0.9515324,,5940.6714,,0,,0.6025592,26.736607,0.3105489,0.59577507,0.09367601,0,0.6894511,0.09367601,,0.85529345,5843.712,0,,0.101141036,0,0.07287896,1.8219732
39.2489257812503_12.7061385542056,Generic,8/28/2017,2017,240,2017,59,21.34,15.079999,100,71.70739,11,5.41,25.048786,1149.9272,1,36.785297,0.9587922,,6238.2837,,0,,0.71203214,27.448639,0.2628063,0.6022181,0.13497564,0,0.7371937,0.13497564,,0.83470327,6102.8066,0,,0.12942213,0,0.09367603,2.3419
39.2489257812503_12.7061385542056,Generic,8/29/2017,2017,241,2017,60,20.32,14.720001,100,75.73666,13,6.12,24.222343,1166.7606,1,37.323788,0.9647362,,6514.3657,,0,,0,27.940018,0.18467456,0.63387936,0.18144606,0,0.81532544,0.18144606,,0.786456,6327.8696,0,,0.18479687,0,0.13497567,3.374391
39.2489257812503_12.7061385542056,Generic,8/30/2017,2017,242,2017,61,22.38,14.47,100,61.99988,7,2.16,26.889175,1184.661,1,37.896408,0.97014844,,6842.0996,,0,,0.6112817,28.5513,0.11351222,0.6407519,0.2457359,0,0.8864878,0.2457359,,0.73166466,6575.039,0,,0.24582195,0,0.18144608,4.5361514
39.2489257812503_12.7061385542056,Generic,8/31/2017,2017,243,2017,62,21.16,14.920001,100,71.79035,11,4.04,24.987705,1202.1199,1,38.454903,0.97464705,,7140.5225,,0,,0.9248319,29.476131,0,0.67848116,0.3289301,0,1,0.3289301,,0.6550345,6775.601,0,,0.32792646,0,0.24573588,6.1433973
39.2489257812503_12.7061385542056,Generic,9/1/2017,2017,244,2017,63,21.5,13.849999,100,63.309734,24,13.66,26.579662,1219.143,1,38.999454,0.97839445,,7451.2256,,0,,0.5064665,29.982597,0,0.67848116,0.3289301,0,1,0.3289301,,0.55771244,6952.7104,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/2/2017,2017,245,2017,64,22.11,15.310001,100,68.46524,9,5.86,25.616386,1237.3574,1,39.582123,0.98180413,,7772.742,,0,,0.47416836,30.456766,0,0.67848116,0.3289301,0,1,0.3289301,,0.559656,7135.984,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/3/2017,2017,246,2017,65,23.16,15.880001,100,65.65191,9,1.2,26.141792,1256.4003,1,40.191288,0.9848039,,8116.8223,,0,,0.5748867,31.031652,0,0.67848116,0.3289301,0,1,0.3289301,,0.56136596,7332.119,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/4/2017,2017,247,2017,66,21.97,15.51,100,70.55602,11,1.74,25.189413,1274.6472,1,40.774998,0.98721933,,8435.289,,0,,0.4844943,31.516148,0,0.67848116,0.3289301,0,1,0.3289301,,0.5627428,7513.6543,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/5/2017,2017,248,2017,67,22.71,15.739999,100,67.48508,9,1.73,25.760067,1293.3999,1,41.37488,0.9893065,,8770.705,,0,,0.7831341,32.299282,0,0.67848116,0.3289301,0,1,0.3289301,,0.5639326,7704.851,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/6/2017,2017,249,2017,68,22.57,14.610001,100,61.742115,24,23.7,26.822609,1311.4835,1,41.953365,0.99099874,,9108.072,,0,,0,32.780396,0,0.67848116,0.3289301,0,1,0.3289301,,0.5648972,7897.1597,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/7/2017,2017,250,2017,69,23.490002,14.590001,98.9085,56.75923,7,0.43,27.76662,1330.0474,1,42.547207,0.99245995,,9467.116,,0,,0,33.19039,0,0.67848116,0.3289301,0,1,0.3289301,,0.56573015,8101.825,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/8/2017,2017,251,2017,70,24.67,15.51,97.61249,55.367043,5,0.04,28.001484,1349.6106,1,43.17302,0.99374545,,9849.184,,0,,0,33.573086,0,0.67848116,0.3289301,0,1,0.3289301,,0.5664629,8319.614,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/9/2017,2017,252,2017,71,24.77,17.030003,100,62.833565,7,0.09,26.525684,1369.8148,1,43.819336,0.9948447,,10223.387,,0,,0.49436083,34.067448,0,0.67848116,0.3289301,0,1,0.3289301,,0.5670895,8532.92,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/10/2017,2017,253,2017,72,22.74,15.47,100,65.702805,9,0.93,25.994183,1388.4457,1,44.415325,0.99568695,,10561.82,,0,,0.5945106,34.661957,0,0.67848116,0.3289301,0,1,0.3289301,,0.5675696,8725.837,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/11/2017,2017,254,2017,73,21.21,15.34,100,74.21534,11,1.47,24.351494,1406.1763,1,44.98251,0.99636096,,10863.753,,0,,0,35.149487,0,0.67848116,0.3289301,0,1,0.3289301,,0.5679538,8897.947,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/12/2017,2017,255,2017,74,22.62,14.56,100,61.192303,7,0.61,26.792141,1424.2599,1,45.560993,0.99694026,,11202.757,,0,,0,35.60315,0,0.67848116,0.3289301,0,1,0.3289301,,0.56828403,9091.189,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/13/2017,2017,256,2017,75,23.469997,15.5199995,100,61.829586,7,1.04,26.651749,1443.2787,1,46.16939,0.99745053,,11557.6045,,0,,0.45270908,36.05586,0,0.67848116,0.3289301,0,1,0.3289301,,0.5685749,9293.463,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/14/2017,2017,257,2017,76,23.11,16.400002,100,69.06532,9,1.17,25.273985,1462.5426,1,46.78563,0.9978809,,11898.594,,0,,0.563331,36.61919,0,0.67848116,0.3289301,0,1,0.3289301,,0.56882024,9487.837,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/15/2017,2017,258,2017,77,22.28,15.65,100,69.531334,11,4.16,25.157928,1481.0284,1,47.376976,0.9982256,,12224.421,,0,,0,37.092445,0,0.67848116,0.3289301,0,1,0.3289301,,0.56901675,9673.567,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/16/2017,2017,259,2017,78,23.3,14.93,100,59.54076,7,1.5800002,27.002583,1499.6694,1,47.973286,0.9985165,,12577.177,,0,,0,37.566658,0,0.67848116,0.3289301,0,1,0.3289301,,0.5691825,9874.648,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/17/2017,2017,260,2017,79,23.33,14.890001,100,59.16654,7,0.16,27.043928,1518.3053,1,48.569435,0.99875975,,12930.462,,0,,0,38.037415,0,0.67848116,0.3289301,0,1,0.3289301,,0.5693212,10076.03,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/18/2017,2017,261,2017,80,22.96,15.09,100,62.27203,7,0.77,26.428928,1536.8536,1,49.16278,0.99896216,,13274.16,,0,,0.51283216,38.550247,0,0.67848116,0.3289301,0,1,0.3289301,,0.56943655,10271.947,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/19/2017,2017,262,2017,81,21.94,15.17,100,68.624886,9,2.66,25.209568,1554.8987,1,49.74003,0.99912745,,13593.158,,0,,0.5382443,39.088493,0,0.67848116,0.3289301,0,1,0.3289301,,0.56953084,10453.785,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/20/2017,2017,263,2017,82,21.310001,14.520001,100,68.37202,9,0.36,25.203217,1572.2101,1,50.293808,0.9992612,,13899.151,,0,,0.50226814,39.590763,0,0.67848116,0.3289301,0,1,0.3289301,,0.569607,10628.21,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/21/2017,2017,264,2017,83,22.489998,15.319999,100,66.2764,9,0.63,25.592499,1590.6329,1,50.883137,0.99938107,,14229.859,,0,,0,40.017056,0,0.67848116,0.3289301,0,1,0.3289301,,0.5696754,10816.723,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/22/2017,2017,265,2017,84,24.21,15.010001,97.79194,55.215466,5,0.59,27.627193,1609.7615,1,51.495045,0.99948514,,14600.573,,0,,0,40.460476,0,0.67848116,0.3289301,0,1,0.3289301,,0.5697347,11028.04,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/23/2017,2017,266,2017,85,24.559998,15.569999,98.114555,56.234913,7,0.29,27.389217,1629.303,1,52.120167,0.9995733,,14976.062,,0,,0,40.872314,0,0.67848116,0.3289301,0,1,0.3289301,,0.56978494,11242.079,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/24/2017,2017,267,2017,86,24.760002,15.430001,97.12294,54.513527,5,0.04,27.677864,1648.8705,1,52.746117,0.99964654,,15356.04,,0,,0.50910306,41.381416,0,0.67848116,0.3289301,0,1,0.3289301,,0.5698267,11458.678,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/25/2017,2017,268,2017,87,22.55,15.100001,100,64.63919,9,2.14,25.762829,1667.2085,1,53.332733,0.9997036,,15687.522,,0,,0,41.88083,0,0.67848116,0.3289301,0,1,0.3289301,,0.5698592,11647.632,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/26/2017,2017,269,2017,88,22.39,14.12,100,60.01442,7,0.41000003,26.571209,1684.9163,1,53.899193,0.9997501,,16017.672,,0,,0,42.39479,0,0.67848116,0.3289301,0,1,0.3289301,,0.56988573,11835.826,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/27/2017,2017,270,2017,89,22.11,13.43,99.83371,57.773693,7,1.2,26.938911,1702.0543,1,54.447426,0.9997881,,16341.633,,0,,0,42.893517,0,0.67848116,0.3289301,0,1,0.3289301,,0.5699074,12020.493,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/28/2017,2017,271,2017,90,22.88,14.01,99.195244,56.885685,7,0.42000002,27.08404,1719.9772,1,55.020767,0.9998216,,16682.264,,0,,0.51237184,43.405888,0,0.67848116,0.3289301,0,1,0.3289301,,0.5699265,12214.663,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/29/2017,2017,272,2017,91,22.08,15.140001,100,67.609,9,2.5,25.076164,1738.0828,1,55.599945,0.99985015,,17000.867,,0,,0.5598639,43.96575,0,0.67848116,0.3289301,0,1,0.3289301,,0.5699428,12396.276,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,9/30/2017,2017,273,2017,92,21.27,13.579999,100,63.019257,9,3.75,25.832022,1754.7985,1,56.13467,0.9998723,,17303.887,,0,,0.564467,44.53022,0,0.67848116,0.3289301,0,1,0.3289301,,0.5699554,12569.006,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/1/2017,2017,274,2017,93,20.95,13.48,100,64.193,9,3.5499997,25.565948,1771.2506,1,56.66096,0.99989104,,17599.062,,0,,0,45.046143,0,0.67848116,0.3289301,0,1,0.3289301,,0.5699661,12737.264,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/2/2017,2017,275,2017,94,21.46,13.52,100,61.654152,7,1.26,26.008404,1788.0469,1,57.19826,0.99990726,,17905.633,,0,,0,45.521786,0,0.67848116,0.3289301,0,1,0.3289301,,0.5699753,12912.018,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/3/2017,2017,276,2017,95,22.21,12.349999,96.76541,51.85997,5,0.07,27.794243,1804.581,1,57.727177,0.99992096,,18228.145,,0,,0,45.987713,0,0.67848116,0.3289301,0,1,0.3289301,,0.5699831,13095.858,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/4/2017,2017,277,2017,96,22.81,13.24,97.40951,53.357708,5,0.10000001,27.485641,1822.0223,1,58.28511,0.9999331,,18564.576,,0,,0,46.48562,0,0.67848116,0.3289301,0,1,0.3289301,,0.56999004,13287.635,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/5/2017,2017,278,2017,97,23.08,13.97,98.517586,55.6725,7,0.28,27.01575,1840.0342,1,58.861298,0.99994373,,18906.08,,0,,0,46.959557,0,0.67848116,0.3289301,0,1,0.3289301,,0.5699961,13482.301,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/6/2017,2017,279,2017,98,23.57,14.84,99.31114,57.63824,7,0.09,26.61298,1858.7667,1,59.460537,0.9999318,,19255.947,,0,,0,47.42055,0,0.67848116,0.3289301,0,1,0.3289301,,0.5699893,13681.735,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/7/2017,2017,280,2017,99,22.880001,13.590001,98.11217,54.74987,5,0.24,27.091476,1876.4517,1,60.026264,0.9998969,,19592.176,,0,,0,47.888866,0,0.67848116,0.3289301,0,1,0.3289301,,0.5699694,13873.395,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/8/2017,2017,281,2017,100,22.89,13.02,96.61953,51.917595,5,0.43,27.568913,1893.8104,1,60.58156,0.99984515,,19928.002,,0,,0,48.360004,0,0.67848116,0.3289301,0,1,0.3289301,,0.5699399,14064.825,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/9/2017,2017,282,2017,101,22.42,12.870001,97.53844,53.401196,5,2.93,27.234016,1910.797,1,61.124947,0.9997696,,20252.611,,0,,0,48.8324,0,0.67848116,0.3289301,0,1,0.3289301,,0.5698969,14249.861,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/10/2017,2017,283,2017,102,22.72,12.63,96.09499,50.855236,5,1.74,27.664988,1927.8201,1,61.6695,0.9996568,,20583.03,,0,,0.5375715,49.369972,0,0.67848116,0.3289301,0,1,0.3289301,,0.56983256,14438.209,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/11/2017,2017,284,2017,103,21.83,14.370001,100,64.4807,9,5.91,25.146255,1945.349,1,62.230236,0.9994825,,20892.234,,0,,0.90952146,50.279495,0,0.67848116,0.3289301,0,1,0.3289301,,0.5697332,14614.465,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/12/2017,2017,285,2017,104,21.49,14.22,100,65.52156,24,29.25,24.909286,1962.589,1,62.781734,0.9992254,,21193.4,,0,,0,50.752785,0,0.67848116,0.3289301,0,1,0.3289301,,0.56958663,14786.138,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/13/2017,2017,286,2017,105,22.239998,12.679999,97.536705,53.320457,5,0.25,27.047428,1979.3481,1,63.31785,0.99885345,,21511.178,,0,,0,51.22231,0,0.67848116,0.3289301,0,1,0.3289301,,0.5693746,14967.279,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/14/2017,2017,287,2017,106,22.73,12.950001,96.88826,52.329277,5,1.36,27.192013,1996.5702,1,63.868767,0.9982849,,21839.291,,0,,0,51.705948,0,0.67848116,0.3289301,0,1,0.3289301,,0.56905055,15154.313,0,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/15/2017,2017,288,2017,107,22.84,14.66,100,60.551132,7,1.29,25.676498,2014.8279,2,64.45281,0.99737215,,22167.45,,293.5375,,0,52.195164,0,0.67848116,0.3289301,0,1,0.3289301,,0.5685302,15341.372,167.32465,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/16/2017,2017,289,2017,108,23.35,14.29,98.552895,55.939354,7,1.25,26.449032,2033.1606,2,65.03927,0.9959687,,22506.39,,596.7219,,0,52.63501,0,0.67848116,0.3289301,0,1,0.3289301,,0.5677302,15534.578,340.14832,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/17/2017,2017,290,2017,109,23.8,14.53,97.82502,54.885895,5,0.41000003,26.588581,2051.8525,2,65.63721,0.9937682,,22853.031,,906.7928,,0,53.087627,0,0.67848116,0.3289301,0,1,0.3289301,,0.56647587,15732.173,516.89746,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/18/2017,2017,291,2017,110,23.41,13.970001,97.55627,54.041065,5,0.17,26.68932,2070.0454,2,66.21918,0.99048924,,23190.576,,1208.7269,,0,53.590538,0,0.67848116,0.3289301,0,1,0.3289301,,0.5646068,15924.583,689.0084,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/19/2017,2017,292,2017,111,22.67,13.870001,99.42918,57.22808,7,0.33,26.064537,2087.7703,2,66.78619,0.9856656,,23510.176,,1494.6104,,0.53953874,54.130077,0,0.67848116,0.3289301,0,1,0.3289301,,0.5618572,16106.765,851.9701,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/20/2017,2017,293,2017,112,21.25,14.489999,100,68.54105,9,0.29,24.03674,2105.028,2,67.33825,0.9786783,,23795.111,,1749.4857,,0,54.6006,0,0.67848116,0.3289301,0,1,0.3289301,,0.5578742,16269.186,997.2562,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/21/2017,2017,294,2017,113,23.11,12.68,95.12905,49.330288,5,0,27.381758,2122.3157,2,67.89127,0.96837294,,24116.836,,2037.2687,,0,55.01572,0,0.67848116,0.3289301,0,1,0.3289301,,0.55199987,16452.578,1161.3005,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/22/2017,2017,295,2017,114,24.2,12.540001,91.60283,44.07692,3,0,28.32116,2140.154,2,68.46191,0.9527469,,24454.66,,2339.4526,,0,55.528008,0,0.67848116,0.3289301,0,1,0.3289301,,0.5430926,16645.146,1333.554,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/23/2017,2017,296,2017,115,22.48,13.37,98.66546,55.60856,7,0.01,26.14394,2157.4773,2,69.01606,0.9307407,,24750.512,,2604.0923,,0,55.93957,0,0.67848116,0.3289301,0,1,0.3289301,,0.53054845,16813.79,1484.406,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/24/2017,2017,297,2017,116,24.14,13.16,93.33337,46.938522,3,0,27.668247,2175.6267,2,69.59665,0.8978046,,25066.934,,2887.1326,,0,56.35816,0,0.67848116,0.3289301,0,1,0.3289301,,0.51177394,16994.158,1645.747,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/25/2017,2017,298,2017,117,23.53,11.870001,91.88427,44.04481,3,0,28.150127,2192.6802,2,70.14217,0.8549141,,25354.977,,3144.7886,,0,56.776623,0,0.67848116,0.3289301,0,1,0.3289301,,0.48732516,17158.352,1792.618,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/26/2017,2017,299,2017,118,21.9,10.83,93.67171,46.268032,3,0.01,27.629486,2208.0205,2,70.6329,0.80446,,25594.285,,3358.8506,,0,57.197536,0,0.67848116,0.3289301,0,1,0.3289301,,0.45856488,17294.764,1914.6394,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/27/2017,2017,300,2017,119,22.57,11.62,93.92432,46.933933,3,0,27.478588,2224.3198,2,71.154305,0.7374346,,25826.096,,3566.2056,,0,57.6148,0,0.67848116,0.3289301,0,1,0.3289301,,0.4203585,17426.902,2032.8375,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/28/2017,2017,301,2017,120,23.08,11.120001,91.263985,42.776184,3,0.12,28.209486,2240.6257,2,71.67591,0.6571895,,26038.26,,3755.9866,5000,0,57.91213,0,0.67848116,0.3289301,0,1,0.3289301,0.1,0.37461653,17547.842,2141.018,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/29/2017,2017,302,2017,121,23.06,10.88,90.71585,41.89743,1,0,28.318445,2256.7644,2,72.19218,0.5677871,,26220.385,,3918.8975,,0,58.0279,0,0.67848116,0.3289301,0,1,0.3289301,,0.32365465,17651.658,2233.8818,,0.4299718,0,0.32893014,8.223252
39.2489257812503_12.7061385542056,Generic,10/30/2017,2017,303,2017,122,22.599998,9.929999,89.56842,39.923576,0,0,28.624619,2271.9697,2,72.67859,0.4791923,,26366.768,,4049.8372,,0,58.140717,0,0.67848116,0.3289301,0,1,0.3289301,,0.27315313,17735.1,2308.5212,,0.4299718,0,0.32893014,8.223252
